0,5066662
0,2939478
0,094345
0,4493382
0,1465984
0,2299503
0,02844499
0,0655429
0,2908373
0,2041547
0,09895214
0,9905595
0,3287872
0,03504671
0,4688001
0,1583479
0,05219825
0,3613953
0,05346657
0,269698
0,002628956
0,1179535
0,07723875
0,06350054
0,05186183
0,02553124
0,09078304
0,08297335
0,1835927
0,05912956
0,1796186
0,07448263
0,1958878
0,1353619
0,1204582
0,1257867
0,0307184
0,005382318
0,1583016
0,009502872
0,3816087
0,1899289
0,1365833
0,09445734
0,06890589
0,03055775
0,6030086
0,0156937
0,09479871
0,09287324
0,07289787
0,009097842
0,17981
0,2645588
0,0190773
0,02537551
0,02832188
0,3153321
0,1031567
0,01317417
0,0366966
0,1141931
0,01565259
0,07343788
0,05415086
0,1030992
0,08390395
0,0830992
0,1240071
0,1423664
0,00663817
0,1522084
0,1297158
0,2362302
0,3073014
0,2261211
0,31945
0,04319916
0,1809827
0,1004955
0,01979473
0,03875907
0,0283902
0,006979459
0,02681648
0,01199056
0,04791703
0,1364524
0,03203667
0,02170385
0,06886967
0,1952387
0,2204861
0,2309793
0,105023
0,3820591
0,02648143
0,3450705
0,3636096
0,4697391
0,04639657
0,1125323
0,2908565
0,02614289
0,1523606
0,02500798
0,1826814
0,1164448
0,1240603
0,04634619
0,02476377
0,1637048
0,003670938
0,0995765
0,01431146
0,1511984
0,02887859
0,2852095
0,01713522
0,278901
0,00213905
0,1434661
0,1185222
0,01816081
0,1105459
0,04421715
0,02883429
0,07104822
0,5235888
0,1606058
0,1177768
0,05831008
0,07153106
0,06840713
0,05104298
0,1594361
0,07927638
0,02559466
0,1150464
0,04783648
0,05050369
0,06261268
0,09863703
0,0894551
0,1037905
0,04206004
0,04251507
0,1786441
0,2609792
0,07292463
0,05560067
0,01588557
0,008840793
0,001405885
0,06702319
0,7827761
0,154608
0,04342118
0,5191421
0,1569869
0,1006345
0,001660552
0,06339827
0,02105741
0,2507811
0,2099295
0,0298586
0,1487493
0,124601
0,01309527
0,2591375
0,0005604925
0,008573829
0,01101464
0,1137184
0,008386755
0,05256907
0,3264015
0,01317205
0,1051246
0,02515316
0,02448297
0,07124554
0,1723716
0,0007376752
0,01623219
0,0445304
0,004835373
0,01632973
0,0570444
0,4091431
0,2906127
0,0723476
0,09591622
0,009075204
0,1240605
0,1036188
0,1417356
0,03109462
0,02208906
0,02482375
0,0376747
0,04054895
0,04070769
0,01982341
0,1121411
0,02886901
0,006750247
0,004969611
0,03317737
0,1307332
0,05096867
0,1703479
0,04318805
0,01540432
0,01406648
0,02720014
0,002655711
0,100633
0,04375715
0,1218507
0,0749697
0,0201577
0,03130996
0,05042569
0,0371194
0,05800984
0,2250331
0,01751261
0,06062645
0,0633537
0,04118437
0,03923065
0,2580737
0,01679303
0,005982679
0,2458233
0,2924652
0,1036554
0,1396953
0,008048816
0,1230474
0,1286676
0,1224655
0,06709927
0,1215638
0,2760137
0,002572061
0,287041
0,2315271
0,008350166
0,03805629
0,02309829
0,1508613
0,3350894
0,1389559
0,09549169
0,2268596
0,2060006
0,1116832
0,01060662
0,08919345
0,2439475
0,02369164
0,1344544
0,02539979
0,08518874
0,1035002
0,208714
0,1438558
0,01177627
0,06395175
0,01852535
0,2037488
0,09161276
0,02172619
0,1729474
0,007653056
0,1712844
0,3559531
0,2096042
0,06150928
0,07873473
0,3698632
0,1151614
0,03403431
0,4292031
0,2067866
0,03267049
0,01133742
0,04277402
0,03732115
0,05732779
0,05112351
0,02917924
0,04670071
0,1367063
0,1017993
0,08503464
0,09276042
0,03371141
0,1148159
0,02722627
0,05371328
0,0002878992
0,117158
0,08033934
0,1145579
0,06818153
0,05343699
0,02404035
0,03118955
0,1052617
0,08157852
0,04456112
0,004622766
0,2541496
0,3265184
0,1009908
0,03753869
0,003411131
0,05753087
0,04520204
0,07951409
0,09489018
0,151996
0,07036319
0,05038773
0,4299019
0,0421478
0,08124709
0,1163851
0,03210283
0,01622044
0,1120245
0,03636356
0,203137
0,07889721
0,06609756
0,3042698
0,216826
0,01783788
0,01769467
0,1249013
0,08810391
0,1001311
0,198975
0,05536963
0,01549871
0,07909467
0,1120027
0,01793011
0,2041514
0,005651996
0,05339933
0,06128246
0,1712007
0,08235398
0,03984153
0,05169912
0,1316159
0,05389442
0,0626305
0,01298404
0,01298984
0,1294765
0,1772249
0,02400913
0,07471688
0,12947
0,1262755
0,02674327
0,1072232
0,1084753
0,1163204
0,1878172
0,1606978
0,03798822
0,1956957
0,04350717
0,03539415
0,297439
0,02971792
0,00727133
0,04602436
0,2116712
0,04269182
0,0470147
0,1440715
0,01436462
0,02098623
0,2044735
0,02373705
0,06675193
0,2198549
0,00114932
0,02213315
0,107495
