0,1578642
0,1113735
0,01709124
0,2010736
0,01435316
0,06017273
0,01577191
0,0252323
0,09205668
0,10477
0,2691541
0,02451044
0,4814328
0,1306744
0,1722174
0,4307322
0,0008917396
0,0231367
0,007244962
0,02819696
0,02722148
0,07047589
0,2948433
0,06718037
0,442316
0,05928795
0,01452157
0,03349604
0,09093295
0,002585896
0,09179242
0,5203708
0,06196868
0,01799184
0,01135508
0,01829972
0,09255178
0,02960135
0,03114007
0,0153325
0,05675218
0,0003326579
0,02406984
0,03664539
0,04388144
0,2171551
0,06877159
0,04646291
0,06179659
0,1061556
0,04410736
0,1453234
0,01864595
0,1138622
0,02653887
0,04447953
0,06755998
0,01573883
0,1023359
0,1552136
0,04195747
0,04397298
0,1432328
0,1511748
0,05084909
0,1956391
0,03814333
0,0391111
0,1656227
0,0519885
0,04561911
0,06534868
0,06072309
0,1565219
0,4035892
0,2559689
0,2473828
0,3116736
0,01476144
0,1523247
0,07858581
0,02849201
0,03357195
0,1009958
0,3874788
0,1863817
0,1145434
0,1665545
0,02769631
0,02805727
0,01446277
0,1080035
0,411451
0,06249158
0,2853682
0,007459512
0,01966028
0,06001984
0,1369206
0,07562551
0,07681826
0,06422012
0,07568131
0,01028727
0,2828405
0,1818833
0,1457992
0,01079106
0,1418383
0,009332033
0,04308989
0,1944212
0,1667919
0,02088201
0,08296417
0,042917
0,09302042
0,08855836
0,05062221
0,24847
0,109608
0,01069761
0,1450981
0,04002892
0,08292121
0,03082569
0,03308117
0,2093842
0,07626877
0,09993343
0,08403143
0,0454473
0,0473587
0,161684
0,03480969
0,02401824
0,0739423
0,00681558
0,04917749
0,01247266
0,001861652
0,1180463
0,09829463
0,09480976
0,0467009
0,340833
0,03162312
0,1455792
0,1498419
0,1814982
0,04836734
0,04042512
0,006937874
0,2058024
0,0196051
0,09792529
0,1447996
0,07840802
0,1293615
0,01190508
0,0513433
0,03949455
0,0004025684
0,1227686
0,003323335
0,1537462
0,04871831
0,04865501
0,07714407
0,01818889
0,3575415
