0,02109777
0,06943988
0,02051696
0,03733588
0,0005647003
0,05773225
0,04784707
0,004520366
0,02507084
0,07939948
0,3273727
0,144462
0,03044217
0,03342107
0,0579817
0,01023372
0,008726374
0,04317964
0,09241091
0,4342218
0,1675938
0,0002215693
0,1094079
0,04983403
0,05003695
0,1825068
0,02326225
0,5414217
0,109841
0,06045056
0,2884806
0,0489651
0,1161471
0,137921
0,02469783
0,03116123
0,1664835
0,008968146
0,3701636
0,009031928
0,1541554
0,2934235
0,06756345
0,02401377
0,03679987
0,2742642
0,03369672
0,09896769
0,04454767
0,1732724
0,02664634
0,06977582
0,2626772
0,203133
0,1779591
0,2007547
0,07103075
0,3600432
0,6538454
0,007202625
0,08101974
0,00418217
0,004140824
0,00826115
0,0400982
0,01347101
0,03961476
0,2177748
0,01918828
0,02553212
0,04054746
0,2067319
0,08310859
0,1018137
0,08551016
0,09922472
0,0307055
0,08569249
0,02473012
0,09707873
0,08077361
0,05509934
0,04410625
0,1509325
0,008277815
0,0986448
0,2047877
0,1661593
0,2087339
0,05663621
0,1024979
0,09574301
0,03729258
0,08336312
0,1165105
0,0468046
0,08404753
0,2401775
0,007566974
0,09385405
0,08764152
0,02632217
1,938531E-05
0,1415731
0,003269901
0,04563767
0,006931191
0,1033744
0,07779385
0,04079038
0,199649
0,03813737
0,2433874
0,0301716
0,1345475
0,08886631
0,339968
0,05163649
0,1441
0,03227339
0,02598467
0,1340389
0,1210015
0,062311
0,03322295
0,07679009
0,006160069
0,3445387
0,02837856
0,0967301
0,05429138
0,05681673
0,01537037
0,1011297
0,04139109
0,06561889
0,04323355
0,09133264
0,1365671
0,04755483
0,2464239
0,03725841
0,1138865
0,2933303
0,1097861
0,194969
0,006203997
0,005634906
0,02318269
0,08658945
0,1442517
0,05235211
0,09060723
0,07662536
0,0879261
0,1052985
0,02324722
0,09126673
0,02590371
0,03391606
0,3805598
0,08586933
0,01280709
0,08560996
0,002549924
0,1974729
0,0006499505
0,01508294
0,04035126
0,05255838
0,05602727
0,2593392
0,009856004
0,1015868
0,02782718
0,1089727
0,2545524
0,04814214
0,01195248
0,0865325
0,03713357
0,1390506
0,1749588
0,04532742
0,003823375
0,1077155
0,2262684
0,01523834
0,3091211
0,09532793
0,236348
0,003538283
0,01570864
0,00617635
0,003458371
0,04395816
0,3789244
0,002366587
0,04214849
0,03309382
0,00165488
0,03091368
0,1474433
0,1191863
0,0605008
0,04182138
0,1674307
0,07963992
0,1406029
0,01022928
0,1893364
0,002898637
0,00709091
0,03371678
0,05453532
0,05111659
0,1159986
0,0711275
0,004064092
0,006726899
0,001101349
0,07177575
0,02506729
0,001270994
0,1139745
0,0482411
0,0106691
0,04255489
0,009437269
0,0469997
0,05840944
0,01117692
0,1571041
0,0517183
0,01033964
0,01910667
0,01341738
0,03004078
0,05857841
0,06494379
0,08713827
0,1294623
0,1036734
0,0226841
0,1477046
0,07052542
0,1311943
0,009332857
0,06914774
0,05692468
0,2357957
0,08311481
0,02288921
0,04861036
0,05209401
0,05836366
0,05993664
0,1566456
0,05043723
0,5373996
0,0844038
0,01070337
0,03650344
0,06201563
0,4482133
0,01313606
0,1144408
0,07206751
0,11495
0,1007211
0,1453367
0,2205734
0,06515612
0,03388852
0,1582732
0,03770462
0,02963262
0,1310022
0,04603566
0,13866
0,0431557
0,1093554
0,01116243
0,3734684
0,03933778
0,1371716
0,07189299
0,01025439
0,04499285
0,05028093
0,07050791
0,2022987
0,05879131
